time,ACB,BCM,BID,BVH,CTG,FPT,GAS,GVR,HDB,HPG,LPB,MBB,MSN,MWG,PLX,SAB,SHB,SSB,SSI,STB,TCB,TPB,VCB,VHM,VIB,VIC,VJC,VNM,VPB,VRE
2021-01-26,12.87,55.97,25.74,56.46,24.74,34.19,58.57,30.28,10.73,22.05,6.63,11.4,80.41,43.31,48.43,83.31,7.85,,15.32,19.3,17.36,10.61,44.94,73.47,11.36,93.33,133.6,89.46,11.92,37.9
2021-01-27,12.73,56.92,25.19,53.64,23.79,33.49,57.53,27.8,10.46,21.45,6.56,11.25,77.63,43.76,47.01,81.6,7.71,,14.59,18.65,17.09,10.34,43.85,72.36,11.28,91.56,131.0,88.06,11.57,36.5
2021-01-28,11.99,56.73,23.21,50.28,21.59,31.56,53.87,24.4,9.42,19.75,6.05,10.24,73.21,42.24,44.26,77.86,7.25,,12.88,16.95,16.0,9.45,40.91,66.1,10.98,85.33,127.5,84.02,10.36,32.2
2021-01-29,12.08,53.98,23.71,50.46,21.93,31.76,53.87,24.4,9.8,20.21,6.14,10.47,74.52,43.05,44.88,78.98,6.97,,13.52,17.15,16.17,9.7,42.49,68.9,10.64,88.45,130.0,84.76,10.63,33.6
2021-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01,12.3,52.56,23.8,50.73,22.06,33.13,53.66,24.07,9.78,20.16,5.95,10.47,72.31,42.47,44.43,74.33,6.92,,13.45,17.45,16.24,10.09,42.09,70.0,10.64,91.56,126.5,86.74,10.61,32.05
2021-02-02,12.3,52.09,23.19,48.96,23.01,33.43,53.18,22.25,9.93,20.49,5.84,10.42,69.6,41.62,44.52,77.34,6.92,,12.77,17.2,16.54,9.91,42.4,69.56,10.64,94.13,129.8,88.23,11.11,32.0
2021-02-03,12.66,53.98,24.09,51.61,23.86,35.77,55.25,23.32,10.18,21.42,6.19,10.85,72.88,41.95,45.5,77.34,7.39,,13.55,18.2,17.21,10.52,43.41,72.88,11.28,96.0,131.5,90.45,11.88,33.85
2021-02-04,12.66,53.03,24.14,52.84,23.72,37.08,56.43,24.54,10.21,21.35,6.3,10.85,74.11,42.47,45.59,79.49,7.34,,13.96,18.15,17.26,10.46,43.41,72.88,11.31,95.56,131.1,90.45,12.47,33.8
2021-02-05,12.87,55.88,24.43,53.11,24.23,37.18,57.32,24.26,10.18,21.6,6.54,11.05,73.7,42.6,46.39,78.29,7.53,,14.37,18.3,17.6,10.56,43.85,73.39,11.81,95.56,131.1,90.7,12.44,33.0
2021-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-08,12.91,55.59,24.38,53.81,24.43,36.93,57.25,24.16,10.18,21.55,6.96,11.22,73.62,42.27,47.99,78.98,7.62,,14.94,18.45,17.7,10.46,43.76,73.24,12.11,95.82,130.6,90.37,12.4,32.7
2021-02-09,12.82,53.98,23.91,52.84,23.99,37.79,56.15,23.14,10.18,21.19,6.91,11.02,73.37,42.17,47.19,77.73,7.34,,14.55,18.2,17.65,10.5,42.71,71.7,11.97,94.67,129.0,89.79,12.91,32.0
2021-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-17,13.25,55.4,24.43,54.61,24.91,40.02,60.02,23.98,10.73,21.98,7.1,11.49,75.34,44.77,49.59,78.2,7.53,,15.32,18.8,18.62,10.77,43.85,74.57,12.57,96.0,131.0,89.79,13.8,33.75
2021-02-18,13.22,56.73,25.25,54.78,25.08,39.67,62.5,25.61,10.9,22.26,6.98,11.71,78.61,45.39,50.03,82.71,7.62,,15.39,18.8,19.01,10.83,44.72,76.04,12.54,97.78,131.8,89.87,13.91,34.85
2021-02-19,13.99,57.77,25.83,54.61,25.38,39.51,61.81,27.06,10.88,22.21,7.05,12.2,78.2,45.09,50.03,82.71,7.53,,15.32,19.0,18.96,10.85,44.59,76.19,12.64,97.33,131.9,89.3,13.83,35.1
2021-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-22,14.46,58.05,25.83,54.43,25.75,39.26,61.61,26.54,11.07,22.46,6.96,12.09,77.87,44.74,51.54,82.24,7.53,,15.39,19.2,18.84,11.12,44.72,78.25,12.61,98.4,131.9,88.88,14.08,34.9
2021-02-23,14.48,57.77,25.59,53.72,25.45,39.01,62.37,27.9,11.09,22.13,6.89,12.25,77.38,45.03,51.45,81.64,7.62,,15.48,19.0,19.57,10.93,44.29,78.4,12.61,99.29,134.5,89.05,13.95,34.6
2021-02-24,14.3,57.77,25.65,53.99,25.82,38.75,61.47,28.64,11.05,22.46,6.89,12.38,76.97,44.61,51.54,80.78,7.71,,15.71,19.15,19.49,10.93,44.29,78.11,12.59,99.02,135.0,88.97,13.78,34.8
2021-02-25,14.57,55.88,25.42,53.37,25.65,38.65,61.74,27.24,10.86,22.46,6.84,12.23,75.17,44.06,52.43,81.21,7.57,,15.39,18.65,19.15,10.69,43.63,76.34,12.81,97.69,135.0,87.65,13.41,34.15
2021-02-26,14.98,55.31,25.36,52.58,25.28,38.7,61.67,27.06,10.73,23.12,6.91,12.38,74.03,44.02,51.72,80.78,7.43,,15.23,18.55,19.08,10.77,43.41,75.75,13.24,97.69,136.0,86.49,13.49,33.6
2021-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-01,15.02,55.4,25.77,54.69,25.85,39.51,63.47,28.08,10.9,23.42,7.33,12.67,75.25,44.45,52.52,80.82,7.57,,16.01,19.15,19.52,10.96,43.54,76.19,14.12,97.69,136.9,87.32,13.73,34.4
2021-03-02,15.02,54.83,25.88,55.58,26.12,39.97,64.58,28.64,11.41,23.82,7.66,12.78,75.99,44.19,52.96,81.0,7.71,,16.19,19.6,19.76,11.65,44.64,77.0,14.84,96.98,138.5,87.81,13.8,35.2
2021-03-03,15.02,57.77,25.65,54.69,26.26,39.56,63.19,28.08,11.54,23.8,7.56,12.65,74.52,44.45,52.16,80.31,7.57,,16.01,19.3,19.64,12.05,43.58,75.53,14.44,96.18,137.8,86.49,13.98,36.0
2021-03-04,15.0,57.77,25.68,54.61,26.4,39.41,63.54,27.71,11.41,23.72,7.52,12.56,74.52,44.35,52.34,79.35,7.57,,15.94,19.15,19.64,11.63,43.63,75.16,14.39,95.91,137.7,86.99,14.33,35.9
2021-03-05,14.64,55.4,25.13,52.75,26.02,38.5,64.71,27.52,11.11,23.32,7.42,12.25,73.7,42.95,51.99,77.1,7.48,,15.26,18.85,19.08,11.28,42.62,73.32,14.47,95.56,137.0,85.01,14.05,34.95
2021-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-08,14.68,57.2,25.19,53.02,26.12,38.75,66.3,27.99,11.11,23.72,7.47,12.41,74.03,43.25,52.61,76.67,7.53,,15.71,19.15,19.25,11.35,42.53,73.54,14.6,95.11,137.3,85.42,14.25,35.2
2021-03-09,14.5,55.12,24.61,52.14,25.65,38.35,65.47,27.34,11.03,23.37,7.45,12.27,71.82,42.17,51.54,76.02,7.43,,15.3,18.7,19.06,11.2,41.66,73.17,14.4,94.49,135.6,83.69,14.25,34.5
2021-03-10,14.91,55.78,24.49,52.93,25.58,39.26,64.3,27.34,11.07,23.19,7.59,12.52,71.24,42.4,50.3,75.37,7.62,,15.17,18.9,19.11,11.14,42.01,73.91,14.32,94.22,135.5,84.51,14.21,34.5
2021-03-11,14.86,56.16,25.3,53.55,26.02,39.06,64.23,27.94,11.24,23.6,7.56,12.69,72.39,43.12,50.65,76.45,8.14,,15.64,19.35,19.64,11.22,42.44,74.72,14.57,96.0,136.5,85.59,14.89,34.7
2021-03-12,14.84,55.88,25.36,54.17,26.06,39.06,64.23,29.3,11.35,23.57,7.75,12.67,72.14,43.15,50.21,77.1,8.37,,15.55,19.5,19.64,11.33,42.31,74.57,14.64,94.67,136.3,85.17,15.09,34.8
2021-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-15,15.2,55.4,25.3,53.46,25.85,39.26,63.54,28.92,11.33,23.72,7.73,12.87,73.04,43.44,51.54,77.19,8.6,,15.37,19.35,19.64,11.28,42.53,73.69,14.64,94.4,135.4,84.93,15.09,34.65
2021-03-16,15.13,55.21,25.07,53.28,25.85,41.29,63.19,28.27,11.37,23.57,7.66,12.98,72.72,43.31,51.54,78.31,8.79,,15.14,19.15,19.49,11.24,42.09,73.54,14.64,94.22,135.1,84.35,15.02,35.15
2021-03-17,15.07,54.93,25.19,52.75,26.8,41.29,65.61,27.8,11.66,23.5,7.63,12.92,72.14,43.31,51.45,78.23,8.88,,15.01,19.75,19.59,11.2,42.01,73.47,15.47,93.6,134.3,83.28,15.07,35.4
2021-03-18,15.38,54.93,26.29,53.64,28.05,41.03,64.23,28.83,11.75,23.65,7.7,13.07,73.62,43.41,51.45,78.31,9.4,,15.28,19.95,20.34,11.35,42.75,73.61,15.47,94.76,134.9,84.51,15.37,35.4
2021-03-19,15.36,54.83,26.35,56.19,27.68,40.78,62.78,28.55,11.58,24.0,7.68,13.07,73.21,43.31,50.65,77.97,9.21,,15.51,19.9,20.44,11.37,42.58,73.17,15.23,96.36,134.6,84.27,15.3,35.45
2021-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-22,15.31,54.74,26.12,55.67,28.26,40.32,63.26,28.46,11.47,24.0,7.89,13.03,72.72,43.15,50.48,77.97,9.4,,15.39,19.7,20.37,11.35,42.75,73.32,15.33,96.36,133.0,83.94,15.15,35.0
2021-03-23,15.07,54.74,25.86,55.05,27.92,40.53,63.54,27.99,11.39,23.82,7.7,12.78,72.22,42.82,51.19,77.19,9.26,,15.23,19.2,20.07,11.24,42.49,73.1,15.03,95.11,132.6,83.03,15.05,34.6
2021-03-24,14.71,54.36,25.13,53.99,27.38,39.97,62.23,27.29,11.11,23.44,7.61,12.54,70.83,42.47,50.48,77.1,8.79,9.95,14.94,18.85,19.61,10.96,42.05,72.21,14.8,96.0,131.1,82.45,14.85,34.0
2021-03-25,14.64,53.51,24.93,52.84,27.17,39.26,63.4,26.68,10.95,23.14,7.56,12.47,70.42,42.43,50.21,77.1,8.56,10.64,14.48,19.05,19.3,10.67,42.09,71.99,14.6,99.91,130.9,82.21,14.85,33.7
2021-03-26,14.57,53.98,24.61,52.49,26.94,38.91,61.81,25.66,10.97,23.37,7.45,12.36,70.42,42.17,49.76,75.8,9.12,11.38,14.18,19.1,19.23,10.46,41.87,71.25,14.57,100.89,130.5,81.22,14.62,32.75
2021-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-29,14.86,54.93,24.75,52.31,27.11,39.56,62.5,26.03,11.07,23.57,7.66,12.61,70.83,42.79,50.3,75.37,10.01,12.17,14.34,19.25,19.27,10.65,42.01,71.11,14.62,100.89,131.6,82.37,14.92,33.25
2021-03-30,15.04,54.74,24.98,53.37,27.61,39.51,62.16,26.45,11.14,23.65,8.08,12.78,73.29,42.47,49.85,76.02,10.99,13.01,14.55,20.5,19.59,10.81,41.79,72.14,15.47,105.42,131.7,82.54,15.17,33.15
2021-03-31,15.18,54.74,25.22,53.02,27.65,39.56,62.64,26.4,11.33,23.95,8.22,12.72,76.16,42.34,50.39,77.97,12.06,13.89,14.66,21.9,19.86,10.91,41.7,72.51,16.4,106.22,131.6,81.71,15.07,33.0
2021-04-01,15.2,54.93,25.54,53.81,27.99,40.37,62.57,26.59,11.37,24.53,8.17,13.01,76.16,43.63,50.12,77.97,13.0,13.92,15.48,21.65,19.88,10.95,42.84,73.32,16.63,110.58,132.9,83.28,15.46,33.9
2021-04-02,15.72,54.93,26.41,55.22,28.12,40.78,63.33,27.06,11.58,24.94,8.31,13.23,76.4,44.12,50.65,77.97,13.32,13.94,15.94,22.95,20.27,11.2,43.19,75.01,17.03,110.13,134.3,85.75,15.62,34.5
2021-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-05,15.85,54.36,26.64,55.58,28.63,40.78,62.99,26.59,11.96,25.09,8.36,13.54,77.87,44.12,51.1,81.86,12.58,13.89,16.19,23.3,20.27,11.16,45.08,77.37,17.8,112.18,136.0,86.16,15.69,35.5
2021-04-06,15.69,54.45,26.84,54.69,29.47,40.53,62.02,26.4,11.75,25.06,8.27,14.01,76.32,43.96,49.76,77.97,11.69,13.82,16.1,23.2,20.61,11.04,44.94,75.9,18.46,115.11,133.8,84.68,15.76,35.45
2021-04-07,15.58,54.45,26.55,56.28,29.64,40.37,62.85,26.12,11.75,25.09,8.19,14.28,77.22,43.63,49.59,77.1,11.74,13.82,16.19,22.6,20.63,11.35,44.72,74.72,17.83,113.78,134.0,83.28,15.76,35.5
2021-04-08,15.58,54.45,26.58,56.19,29.31,40.83,62.16,26.78,11.92,25.09,8.22,14.16,77.38,43.63,50.03,76.67,11.88,13.72,16.28,22.6,20.58,11.33,44.68,74.05,17.73,114.13,134.0,82.87,15.82,35.7
2021-04-09,15.54,54.36,26.0,55.58,28.9,42.05,62.09,27.01,11.9,25.24,8.59,14.01,75.99,43.47,50.03,75.93,11.88,13.67,16.28,22.9,20.37,11.28,43.63,73.1,16.9,111.47,133.5,82.45,15.97,35.4
2021-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-12,15.81,53.98,26.29,55.4,29.31,41.74,61.54,26.78,11.88,26.05,8.83,14.14,75.75,43.8,49.76,76.88,11.92,13.67,16.81,23.85,20.51,11.33,43.5,75.16,17.66,118.05,132.1,82.7,16.54,35.4
2021-04-13,15.94,53.32,26.17,55.14,29.44,41.64,60.71,26.5,11.96,26.05,8.92,14.16,78.61,44.64,49.85,76.45,12.2,13.57,16.83,23.55,20.61,11.94,43.85,77.37,17.73,125.51,132.4,83.86,16.93,36.8
2021-04-14,15.6,53.32,25.71,53.55,29.1,41.03,60.64,25.7,11.79,26.96,8.69,13.96,82.46,43.93,49.32,75.32,12.06,13.45,16.51,22.95,20.34,11.57,43.28,74.05,17.56,126.05,132.3,82.45,16.83,35.25
2021-04-15,15.58,53.89,25.65,54.17,29.1,41.24,60.98,25.66,11.79,27.67,8.78,13.92,85.98,44.41,49.94,75.71,12.34,13.33,16.4,23.0,20.34,11.55,43.76,77.0,17.63,128.89,132.4,82.87,17.06,35.3
2021-04-16,15.29,53.13,25.25,52.93,29.24,41.13,60.09,24.72,11.58,28.17,9.11,13.65,83.12,43.86,48.52,74.07,12.34,13.47,15.99,22.8,19.98,11.08,43.19,77.0,17.26,128.09,131.7,81.38,16.76,34.45
2021-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-19,15.16,53.89,25.01,52.67,28.76,41.29,60.22,24.44,11.54,29.24,9.11,13.72,87.7,44.58,47.28,73.63,12.53,13.57,15.87,22.9,20.22,11.0,43.19,77.0,17.33,128.18,129.6,80.39,16.61,34.2
2021-04-20,15.45,53.89,25.54,53.81,29.2,43.01,61.47,24.49,11.66,29.64,9.41,13.81,91.3,46.72,47.99,74.11,12.86,13.62,16.21,23.15,20.32,11.1,46.04,82.38,18.16,129.69,132.0,83.28,16.73,36.1
2021-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-22,15.09,53.79,25.07,53.37,28.39,42.5,60.78,23.51,11.49,29.29,9.41,13.59,87.95,48.01,47.01,73.85,13.18,13.57,15.51,22.6,19.93,11.06,46.3,82.82,18.13,127.02,132.1,82.04,17.27,35.2
2021-04-23,15.02,53.03,24.46,52.05,28.02,42.05,59.4,22.62,11.39,28.53,9.39,13.5,83.12,47.85,45.68,73.63,12.9,13.57,15.05,22.45,19.66,10.89,45.6,77.37,17.73,124.0,130.8,82.37,17.1,33.0
2021-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-26,15.0,53.03,24.38,52.14,27.95,41.95,59.12,23.65,11.45,28.63,9.9,13.5,83.28,47.82,46.21,74.5,13.04,13.43,15.1,23.2,19.78,10.89,45.6,77.37,18.1,124.0,130.6,81.63,17.94,33.0
2021-04-27,15.27,53.03,23.68,50.73,27.14,41.24,56.63,22.44,11.39,28.53,9.78,13.34,80.74,46.72,44.43,73.63,12.72,13.28,14.59,23.25,19.44,10.67,43.67,74.5,17.93,118.22,127.9,79.57,17.9,31.35
2021-04-28,15.4,53.03,23.74,50.64,27.38,41.19,56.98,23.32,11.39,28.58,9.69,13.72,81.72,45.91,44.61,73.55,12.9,13.3,14.85,24.35,19.59,10.67,43.54,75.82,18.29,118.4,127.2,78.99,18.44,31.75
2021-04-29,15.56,53.03,24.32,51.08,27.65,41.44,57.74,24.54,11.6,29.69,10.04,13.79,81.4,45.81,44.97,73.55,12.81,13.3,15.05,24.6,20.24,10.81,43.85,74.79,18.53,118.22,126.1,77.67,19.71,32.45
2021-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-04,15.6,53.03,24.26,49.67,29.1,42.3,57.53,23.74,11.54,30.55,10.04,13.96,80.25,45.39,44.43,72.38,12.72,13.08,15.01,24.2,21.04,10.89,43.67,73.32,18.49,119.91,125.0,76.68,19.95,31.65
2021-05-05,16.1,53.51,24.58,50.28,30.05,42.81,59.4,23.84,12.3,30.5,10.23,14.43,80.99,46.42,46.39,69.95,12.53,13.08,15.6,25.1,22.5,11.2,44.72,74.57,18.63,120.71,124.8,76.68,20.65,32.0
2021-05-06,15.87,53.22,24.32,50.73,29.58,42.3,59.26,24.16,12.45,30.5,9.97,14.3,79.92,46.39,46.03,69.48,13.58,13.97,15.48,24.9,23.01,11.24,44.59,74.42,19.56,119.11,124.5,75.86,20.75,32.35
2021-05-07,15.9,53.03,23.91,49.4,29.71,42.55,58.64,23.84,12.89,31.11,10.18,14.12,79.1,46.33,45.23,67.87,12.65,13.67,15.28,24.55,23.18,11.49,43.41,73.32,19.63,117.33,122.6,73.55,20.65,31.6
2021-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-10,16.32,52.09,24.09,49.67,30.52,43.57,59.4,23.28,13.21,32.02,10.32,14.9,83.2,45.42,47.54,65.97,12.75,13.82,15.92,24.5,23.47,12.09,43.06,73.54,19.79,117.78,120.0,76.68,20.99,31.95
2021-05-11,16.35,51.8,25.25,50.37,30.39,43.87,59.46,23.98,13.1,32.02,10.37,14.88,86.64,45.42,47.72,69.3,12.55,13.97,16.1,25.45,23.4,12.52,43.54,73.61,20.62,118.58,119.8,77.92,21.29,31.9
2021-05-12,16.23,51.8,24.78,50.2,30.46,43.26,59.67,25.19,12.8,31.72,10.37,14.79,85.98,45.26,47.63,66.18,12.24,13.82,15.89,26.35,23.88,12.42,42.93,72.43,20.79,117.33,119.2,76.02,21.46,31.5
2021-05-13,16.59,51.61,25.19,49.84,31.91,43.26,59.81,25.98,13.12,31.87,10.9,15.06,85.82,45.58,48.25,67.22,13.37,14.07,16.49,27.15,24.17,12.64,42.88,72.43,20.59,115.56,119.3,75.61,21.96,31.3
2021-05-14,16.48,51.61,24.96,49.75,32.11,43.67,59.12,25.19,13.31,31.61,11.07,14.88,90.08,46.55,48.79,68.0,14.71,14.93,16.37,26.85,23.74,12.52,43.1,72.58,20.79,112.89,118.7,75.2,22.33,31.2
2021-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-17,16.7,51.14,24.96,49.4,32.22,43.87,58.7,24.54,13.48,31.56,10.95,14.92,89.67,46.72,49.41,67.57,16.05,15.79,16.56,26.7,23.81,12.79,42.66,76.27,20.72,115.56,118.2,74.21,22.6,31.7
2021-05-18,16.44,51.14,24.2,48.34,31.78,44.28,57.32,23.79,13.19,32.22,10.9,14.92,90.08,46.07,48.34,67.14,15.27,15.84,16.37,27.4,23.71,12.68,42.09,75.16,20.16,112.0,114.8,72.56,22.53,31.1
2021-05-19,16.48,51.14,24.03,47.64,32.66,46.15,57.32,23.98,13.33,33.74,11.07,15.37,89.26,46.07,49.14,66.79,15.17,15.77,16.51,28.7,24.34,12.79,41.48,74.2,20.29,107.56,113.2,73.38,22.63,30.4
2021-05-20,16.84,51.05,24.32,47.11,33.1,48.38,56.49,23.6,13.65,33.74,11.04,15.48,93.35,48.66,48.7,66.49,15.17,15.77,17.56,29.55,24.63,13.04,43.41,75.16,20.62,109.51,111.0,72.64,22.6,29.55
2021-05-21,17.2,50.19,25.97,48.43,33.37,48.94,56.49,24.26,13.78,33.59,11.16,15.7,93.19,48.01,51.01,65.84,15.38,15.79,18.38,29.8,25.07,13.03,42.97,76.78,20.62,109.33,112.7,74.87,22.8,30.5
2021-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-24,17.0,52.47,26.93,48.34,34.92,47.57,56.98,25.28,13.57,33.43,11.09,15.59,93.02,47.53,50.3,67.22,15.17,16.09,18.18,29.25,24.83,13.03,43.19,78.84,20.56,109.87,113.8,75.77,22.73,31.15
2021-05-25,17.18,52.94,27.19,49.23,35.19,48.23,57.46,26.03,13.73,34.29,11.3,15.95,94.58,47.53,50.12,68.44,15.12,17.2,18.7,29.75,25.26,13.74,43.85,78.03,20.29,108.8,113.5,75.2,22.63,31.45
2021-05-26,17.36,52.47,27.34,49.58,35.06,48.38,57.12,25.94,13.97,34.29,11.86,16.7,93.35,47.43,49.76,71.17,15.63,18.36,19.02,29.8,25.7,14.0,44.64,78.99,21.09,108.62,113.4,75.77,22.76,31.45
2021-05-27,17.58,52.37,27.16,50.11,34.99,48.33,56.63,26.96,14.11,34.29,12.51,16.82,93.19,47.04,49.05,71.04,15.58,18.44,18.75,30.3,25.94,14.0,44.02,79.21,21.62,107.56,113.0,75.53,22.7,31.25
2021-05-28,17.47,51.14,27.68,49.49,34.72,48.13,56.91,26.87,13.95,34.04,13.07,16.79,92.12,46.46,48.88,70.95,15.94,19.25,19.11,31.85,25.85,14.04,44.33,77.74,21.45,109.33,113.0,75.61,23.03,30.7
2021-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-31,18.61,50.19,28.32,48.87,35.94,49.65,57.12,27.06,14.33,36.26,13.99,17.06,91.88,45.91,48.88,69.52,15.89,20.14,20.3,33.9,26.04,14.58,44.29,77.0,22.85,106.67,111.8,75.86,23.2,30.1
2021-06-01,19.26,49.81,28.44,48.08,36.48,52.09,58.64,26.78,14.79,38.73,14.9,17.31,90.08,44.77,49.41,67.66,17.18,20.68,20.66,33.55,26.33,15.01,45.69,77.89,23.95,107.56,109.9,74.79,23.53,30.9
2021-06-02,20.03,50.95,27.83,47.37,35.8,51.5,60.43,26.22,14.54,38.18,14.78,17.24,88.85,45.42,49.76,66.7,16.05,20.48,20.98,32.4,25.85,14.64,47.14,77.74,24.02,108.36,107.2,73.88,23.57,30.8
2021-06-03,20.79,49.25,28.73,48.96,36.68,50.26,61.47,26.87,15.3,37.57,15.81,18.33,86.55,45.35,49.68,66.7,16.82,21.22,22.44,33.2,26.72,14.89,47.36,78.11,24.75,105.6,107.2,74.87,23.74,30.7
2021-06-04,20.61,49.25,28.73,50.73,37.16,50.09,63.4,28.08,15.21,38.05,15.88,19.02,87.87,45.09,51.1,67.44,16.97,22.46,22.8,33.0,26.77,15.9,46.7,79.07,25.25,107.56,107.4,75.03,24.07,32.5
2021-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-07,20.16,49.25,28.21,52.49,36.41,49.85,63.61,29.48,15.17,37.84,15.18,18.49,87.87,44.64,51.54,67.57,16.71,22.46,22.49,32.0,26.38,15.09,46.0,78.7,24.88,112.45,111.8,74.8,24.14,33.7
2021-06-08,19.49,49.25,27.39,52.49,35.53,48.85,62.57,29.3,14.64,36.4,15.08,17.8,87.37,44.77,50.12,69.39,16.77,21.22,21.85,31.3,25.65,14.58,45.6,80.69,24.28,111.73,117.5,76.22,24.14,33.5
2021-06-09,19.13,48.39,26.52,50.02,34.52,48.32,61.47,27.9,14.3,35.36,14.59,17.28,85.98,44.61,48.79,69.3,16.15,21.32,21.46,30.35,24.78,14.15,44.72,78.7,24.68,107.56,117.4,75.22,24.21,32.0
2021-06-10,19.84,48.3,26.46,49.75,34.45,48.56,60.22,27.34,14.37,36.19,14.94,17.35,85.9,44.45,47.81,70.39,16.2,21.03,21.78,30.05,24.83,14.35,45.12,78.84,25.15,105.96,114.6,78.14,24.17,31.9
2021-06-11,19.7,49.25,26.26,50.81,35.8,49.38,60.29,27.57,14.69,36.6,14.92,17.8,86.88,44.45,48.17,71.43,16.66,21.17,22.9,30.8,25.8,14.39,45.38,78.4,24.73,104.89,115.5,77.22,24.07,31.8
2021-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-14,19.59,50.19,26.46,53.55,36.55,49.79,62.43,28.18,14.62,37.36,14.64,17.77,88.44,45.03,49.23,71.9,15.53,21.22,24.45,31.3,25.85,14.39,45.34,81.72,24.59,107.11,115.8,78.05,23.9,32.5
2021-06-15,20.32,52.09,26.2,54.25,35.87,49.73,62.02,29.67,15.04,36.88,14.24,17.8,88.36,45.09,49.32,73.85,15.17,21.2,24.87,30.8,25.8,14.19,45.16,83.34,24.12,108.45,117.0,77.8,23.53,32.9
2021-06-16,19.9,52.09,27.1,54.25,34.92,49.79,63.88,30.7,14.69,36.46,13.96,17.62,87.62,44.71,50.48,73.2,15.07,20.39,24.03,30.2,25.31,14.23,46.48,83.27,23.75,108.18,117.3,77.64,22.8,33.4
2021-06-17,19.65,52.09,26.9,54.69,34.52,48.91,65.27,31.72,14.3,35.71,13.78,17.82,86.8,46.68,50.74,72.72,14.04,19.64,23.89,29.65,24.63,14.0,46.04,81.05,23.52,105.69,116.5,76.97,22.26,33.15
2021-06-18,19.93,52.37,26.99,54.96,35.53,49.56,64.78,33.49,14.6,36.67,14.1,18.26,87.62,45.91,50.56,74.5,14.5,19.97,23.94,30.1,24.92,13.98,47.79,85.48,23.75,105.16,116.5,77.39,22.36,33.25
