Series Name,Series Code,Country Name,Country Code,2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Indonesia,IDN,10.8355237532905,10.7534877772096,10.3363487033276,9.8772930803788,10.230143021132,9.75196180827865,8.31010524192246,9.09400997883352,11.6048416991284,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,"Iran, Islamic Rep.",IRN,..,..,..,..,..,..,..,..,..,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Iraq,IRQ,0.91477329322806,1.32119614893692,2.07780523585979,2.68703020692064,1.98400716286706,1.34459361810327,..,..,..,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Ireland,IRL,22.4604426817187,18.1112305946373,18.6308582747747,17.6128723324965,17.6404114712849,17.3566699903949,15.9051983090981,16.5930205963518,16.7857030010673,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Isle of Man,IMN,..,..,..,..,..,..,..,..,..,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Israel,ISR,22.8722554017003,23.1198016375983,23.1243833024107,24.3108279978595,22.7888869148757,22.2710168759049,21.9871973587931,24.5559956479899,25.0113073628509,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Italy,ITA,24.7125277077216,24.6216852423381,24.9369345822438,24.5718956739867,24.1515596955333,24.4756458020291,24.6295250950008,24.7688557451655,24.4965223539924,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Jamaica,JAM,24.0532304305783,24.8153092563686,26.0266842466499,26.2210037607905,26.7810665699502,27.4539417450804,25.7094656957291,..,..,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Japan,JPN,..,..,..,..,..,..,..,..,..,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Jordan,JOR,15.4316440340028,14.9510256180555,15.0206304355319,14.7021242425125,14.7288480451847,14.8140015671358,15.9811020446786,..,17.4675167960003,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Kazakhstan,KAZ,14.1934327397187,9.8357115521941,9.92425019653,10.3030113756124,11.7177995865876,11.78694274063,8.3188093138288,9.44711136309549,12.0616921106992,11.8561721571431
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Kenya,KEN,15.1870212650473,14.8394826504099,14.9664727307544,15.0524641340645,14.3612789172776,15.1001093470909,14.2998226320714,13.554644324086,14.5993496343343,13.9931197653574
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Kiribati,KIR,15.9191037110671,19.7306379311588,21.5244012350425,18.4594654675185,17.9132813489934,22.2989882567286,21.3108417443214,21.5351147856359,20.1950259887155,18.3135701965955
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,"Korea, Dem. People's Rep.",PRK,..,..,..,..,..,..,..,..,..,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,"Korea, Rep.",KOR,13.2411616632556,13.1581443398916,13.981952981677,14.4938185341627,15.5363837327673,15.1995665314457,14.8612576736336,16.7347339402527,18.4445796703636,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Kosovo,XKX,..,..,..,..,..,..,..,..,..,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Kuwait,KWT,..,..,..,..,..,..,..,..,..,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Kyrgyz Republic,KGZ,17.5486530868942,16.801668055009,16.9491731803417,17.0462850607483,17.998857013595,15.9638338680814,14.0363281932396,16.4912602816795,19.5419794530385,21.2811665207908
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Lao PDR,LAO,13.8301819353549,13.5061406202026,12.9431113387434,12.2393204927448,11.7206462434218,11.4655560904234,9.40187747302716,10.3910216640385,12.1129327825423,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Latvia,LVA,22.8563651944958,23.1690271184792,24.3416103864516,24.3524704144872,23.6376261590926,22.0651861429844,22.5622271018155,22.8716331856011,24.2302591248291,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Lebanon,LBN,14.1095658840407,13.4650512835689,13.5253568933955,15.3598817637047,15.3254054569312,15.4053905267612,8.90172832507978,5.68479554564454,..,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Lesotho,LSO,36.3284327192766,33.7701457077629,29.2862704413974,33.0073098646091,31.8151694595976,32.5421709597017,35.9943565464507,31.8702314148952,30.4425486823591,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Liberia,LBR,..,..,..,..,..,..,..,..,..,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Libya,LBY,..,..,..,..,..,..,..,..,..,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Liechtenstein,LIE,..,..,..,..,..,..,..,..,..,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Lithuania,LTU,15.9107922962866,16.652494928382,16.9617644155581,16.6513347474702,16.6260379666708,19.8602403087798,19.8319803833341,21.2032386502234,21.0977186369958,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Luxembourg,LUX,24.7451571133867,23.3218593726636,23.7675096749456,24.5181470528935,26.6445939070641,26.4662170936099,25.2550656638998,25.8655065735814,25.9728811154536,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,"Macao SAR, China",MAC,35.0873753023949,29.1502493438066,27.7752858871884,29.0370573407949,29.4365143484009,29.7782663154767,21.8273817460377,19.308126699495,16.7016793458137,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Madagascar,MDG,8.44113338214288,8.94531037344997,9.24485187347242,10.0275447299671,10.2831286792601,10.5318646212179,9.52072872534251,10.2385306991003,9.3570991994499,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Malawi,MWI,10.9491092554382,10.5365817797809,10.638963161967,12.1843017846966,12.1756578865314,11.9752126690082,12.130562742797,11.5877528800224,13.5038573942269,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Malaysia,MYS,14.8407907140268,14.0568621293393,13.5507251724192,12.9459662411797,12.0226658594691,11.9363488299347,10.8846712054019,11.2160748437663,11.6374738583074,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Maldives,MDV,19.3230032785505,19.6501550926862,19.9758256426903,20.6915788854656,20.1449360379289,19.9413849005153,20.1121885867863,19.4532482767244,..,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Mali,MLI,12.6466400471577,14.0951093886952,15.3959707239547,15.8828451038729,11.6697373131735,14.5011383714312,14.164539862387,..,..,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Malta,MLT,25.4298305920514,23.7683963123468,24.4950529485011,23.8599408684369,23.8823691054395,23.9618743017966,21.7249081882267,21.8955648152288,22.3364179732534,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Marshall Islands,MHL,15.8567516129032,17.3577109417529,17.3583439048563,17.6218348151614,17.9181818181818,18.6008967865081,17.1555004135649,..,..,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Mauritania,MRT,..,..,..,..,..,..,..,..,..,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Mauritius,MUS,18.083856415995,8.75800596765304,17.6077916536348,17.9326440888549,18.4060481114775,19.4074380794676,20.7062334641793,18.264394630822,19.0504977293179,19.7868771989555
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Mexico,MEX,10.2428550435991,12.3459757814792,13.1237856071941,12.6874317280509,12.7121572973761,12.7877486120091,13.8975134544893,13.4112621199031,13.4281110671168,14.2665980098948
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,"Micronesia, Fed. Sts.",FSM,12.5440666117082,5.41824367855025,6.13769630769231,10.6301512534819,25.8346844387755,19.9137218274112,7.04821639784946,..,..,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Moldova,MDA,16.8287991530895,16.2909680870475,16.4301183204667,17.7273904313314,18.014083738484,17.656290127877,17.9098984894955,18.3881163669346,18.9403645740556,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Monaco,MCO,..,..,..,..,..,..,..,..,..,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Mongolia,MNG,12.9016342446788,11.8941379230625,11.3509934515419,13.5469084468923,16.6885283141983,16.8505209165187,14.1457872325812,16.9088495192029,..,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Montenegro,MNE,..,..,..,..,..,..,..,..,..,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Morocco,MAR,20.3536177532067,19.4374650876196,19.8672577619678,20.1297012322291,20.2861213777208,19.9144279438656,20.0221120456722,19.6652056359581,22.1085229186507,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Mozambique,MOZ,23.9653838768408,20.0064845206447,20.0767622116195,22.1120849463555,21.1926368441561,26.6828600594733,21.5267029366581,22.7477557091156,22.66159088001,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Myanmar,MMR,5.84092892509613,6.01128503979476,7.17585983640205,6.07774232896579,2.75697125272766,6.01765247726484,..,..,..,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Namibia,NAM,34.6286881010585,33.4223868666157,29.673463838066,31.3076966346094,28.9317139130964,30.3930951920007,31.2059110714252,28.0639865897267,27.1715483207126,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Nauru,NRU,20.108825959168,17.0750727285013,25.3127258791675,22.6523815757308,28.8565753776279,34.2277700861486,44.4022650945608,..,..,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Nepal,NPL,13.9949104858592,14.6863045680746,16.143749756907,17.9993621205853,19.0828260583935,19.8090602391943,15.7736497317824,17.4853032787772,..,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,Netherlands,NLD,20.4215275843726,20.8831837522795,21.545041135835,22.6946132506549,22.6672323323676,23.5611924793346,23.7781748836138,23.9307946834165,23.2559215954599,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,New Caledonia,NCL,..,..,..,..,..,..,..,..,..,..
Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,New Zealand,NZL,26.8505144232156,27.4117158776336,27.2771662422565,27.3310425007911,27.4821620456409,28.1697748200882,27.3768537037489,29.0601312027406,29.9338565180745,..
